  0.66161364E+00 -0.72001777E+01
  0.66668469E+00 -0.71982167E+01
  0.67175573E+00 -0.71963097E+01
  0.67682677E+00 -0.71944633E+01
  0.68189781E+00 -0.71926835E+01
  0.68696885E+00 -0.71909758E+01
  0.69203989E+00 -0.71893450E+01
  0.69711093E+00 -0.71877951E+01
  0.70218197E+00 -0.71863297E+01
  0.70725302E+00 -0.71849512E+01
  0.71232406E+00 -0.71836616E+01
  0.71739510E+00 -0.71824621E+01
  0.72246614E+00 -0.71813532E+01
  0.72753718E+00 -0.71803346E+01
  0.73260822E+00 -0.71794055E+01
  0.73767926E+00 -0.71785644E+01
  0.74275031E+00 -0.71778092E+01
  0.74782135E+00 -0.71771373E+01
  0.75289239E+00 -0.71765458E+01
  0.75796343E+00 -0.71760312E+01
  0.76303447E+00 -0.71755897E+01
  0.76810551E+00 -0.71752173E+01
  0.77317655E+00 -0.71749095E+01
  0.77824759E+00 -0.71746619E+01
  0.78331864E+00 -0.71744698E+01
  0.78838968E+00 -0.71743285E+01
  0.79346072E+00 -0.71742332E+01
  0.79853176E+00 -0.71741790E+01
  0.80360280E+00 -0.71741612E+01
  0.80871794E+00 -0.71741771E+01
  0.81383307E+00 -0.71742204E+01
  0.81894821E+00 -0.71742862E+01
  0.82406335E+00 -0.71743702E+01
  0.82917849E+00 -0.71744680E+01
  0.83429362E+00 -0.71745752E+01
  0.83940876E+00 -0.71746880E+01
  0.84452390E+00 -0.71748023E+01
  0.84963904E+00 -0.71749145E+01
  0.85475417E+00 -0.71750211E+01
  0.85986931E+00 -0.71751188E+01
  0.86498445E+00 -0.71752046E+01
  0.87009958E+00 -0.71752756E+01
  0.87521472E+00 -0.71753290E+01
  0.88032986E+00 -0.71753623E+01
  0.88544500E+00 -0.71753734E+01
  0.89056013E+00 -0.71753599E+01
  0.89567527E+00 -0.71753201E+01
  0.90079041E+00 -0.71752522E+01
  0.90590554E+00 -0.71751547E+01
  0.91102068E+00 -0.71750260E+01
  0.91613582E+00 -0.71748651E+01
  0.92125096E+00 -0.71746708E+01
  0.92636609E+00 -0.71744423E+01
  0.93148123E+00 -0.71741787E+01
  0.93659637E+00 -0.71738795E+01
  0.94171151E+00 -0.71735443E+01
  0.94682664E+00 -0.71731725E+01
  0.95194178E+00 -0.71727641E+01
  0.95705692E+00 -0.71723189E+01
  0.96217205E+00 -0.71718370E+01
  0.96728719E+00 -0.71713184E+01
  0.97240233E+00 -0.71707635E+01
  0.97751747E+00 -0.71701724E+01
  0.98263260E+00 -0.71695457E+01
  0.98774774E+00 -0.71688839E+01
  0.99286288E+00 -0.71681874E+01
  0.99797801E+00 -0.71674571E+01
  0.10030932E+01 -0.71666936E+01
  0.10082083E+01 -0.71658977E+01
  0.10133234E+01 -0.71650703E+01
  0.10184386E+01 -0.71642124E+01
  0.10235537E+01 -0.71633248E+01
  0.10286688E+01 -0.71624086E+01
  0.10337840E+01 -0.71614649E+01
  0.10388991E+01 -0.71604949E+01
  0.10440142E+01 -0.71594995E+01
  0.10491294E+01 -0.71584801E+01
  0.10542445E+01 -0.71574379E+01
  0.10593597E+01 -0.71563741E+01
  0.10644748E+01 -0.71552899E+01
  0.10695899E+01 -0.71541868E+01
  0.10747051E+01 -0.71530659E+01
  0.10798202E+01 -0.71519286E+01
  0.10849353E+01 -0.71507763E+01
  0.10900505E+01 -0.71496103E+01
  0.10951656E+01 -0.71484320E+01
  0.11002808E+01 -0.71472427E+01
  0.11053959E+01 -0.71460439E+01
  0.11105110E+01 -0.71448368E+01
  0.11156262E+01 -0.71436230E+01
  0.11207413E+01 -0.71424037E+01
  0.11258564E+01 -0.71411804E+01
  0.11309716E+01 -0.71399544E+01
  0.11360867E+01 -0.71387271E+01
  0.11412019E+01 -0.71374998E+01
  0.11463170E+01 -0.71362739E+01
  0.11514321E+01 -0.71350507E+01
  0.11565473E+01 -0.71338315E+01
  0.11616624E+01 -0.71326177E+01
  0.11667775E+01 -0.71314105E+01
  0.11718927E+01 -0.71302111E+01
  0.11770078E+01 -0.71290210E+01
  0.11821230E+01 -0.71278413E+01
  0.11872381E+01 -0.71266731E+01
  0.11923532E+01 -0.71255178E+01
  0.11974684E+01 -0.71243764E+01
  0.12025835E+01 -0.71232502E+01
  0.12076986E+01 -0.71221402E+01
  0.12128138E+01 -0.71210476E+01
  0.12179289E+01 -0.71199734E+01
